node_id,MF: KIRC,MF: BRCA,MF: READ,MF: PRAD,MF: STAD,MF: HNSC,MF: LUAD,MF: THCA,MF: BLCA,MF: ESCA,MF: LIHC,MF: UCEC,MF: COAD,MF: LUSC,MF: CESC,MF: KIRP,METH: KIRC,METH: BRCA,METH: READ,METH: PRAD,METH: STAD,METH: HNSC,METH: LUAD,METH: THCA,METH: BLCA,METH: ESCA,METH: LIHC,METH: UCEC,METH: COAD,METH: LUSC,METH: CESC,METH: KIRP,GE: KIRC,GE: BRCA,GE: READ,GE: PRAD,GE: STAD,GE: HNSC,GE: LUAD,GE: THCA,GE: BLCA,GE: ESCA,GE: LIHC,GE: UCEC,GE: COAD,GE: LUSC,GE: CESC,GE: KIRP,ohnolog,essentiality_percentage,essentiality_oneCellLine,expressed_tissues_rnaseq,ppin_degree,ppin_hub,ppin_betweenness,ppin_clustering,complexes,mirna,ollivier_mean,ollivier_std,ollivier_min,ollivier_max,ollivier_median,ollivier_degree,forman_mean,forman_std,forman_min,forman_max,forman_median,forman_degree,positive_curvature_degree,negative_curvature_degree,curvature_homophily,label
CD209,-0.33055896,0.15486468,1.1425999,-0.44828185,0.17090726,1.3113395,-0.005640271,-0.12334365,0.3135358,-0.35979557,1.176523,0.5174684,0.7337435,-0.3678864,0.2398598,1.1373588,2.2885437,1.1080225,0.94051415,-0.43555456,-0.21958306,0.37506795,1.7159382,1.8290244,-0.23592249,-0.43056738,1.9331285,-0.07061758,1.014998,1.6284165,-0.41691408,1.6036665,0.21503696,2.4627466,1.5876008,-0.3155254,0.30851796,-0.40310296,-0.711184,-0.74020666,1.3719304,-0.6202495,0.4097584,-0.1637802,2.5167055,-0.18133351,0.48721778,0.07327676,-0.88155335,-0.503708,-1.53393,-0.019285204,-0.3907566,-0.5673456,-0.1747048,-0.3757276,-0.33766904,0.9751122,-1.3586295,-0.42144042,-0.22616968,-1.4273721,-1.6159099,-0.3907566,-0.21351986,1.0560311,-0.21099374,0.291315,0.086580314,-0.3907566,-0.47000965,-0.20824485,0.7033849,1.0
TGFB1,-0.33055896,-0.17381726,-0.270532,-0.44828185,-0.6200142,-0.21232523,-0.47849283,-0.12334365,-0.4638414,-0.35979557,-0.45563754,-0.610674,-0.3977495,-0.3678864,-0.5948769,-0.5667236,-0.59660304,-0.3986844,-0.43866852,-0.15476409,0.19925633,-0.5627786,-0.5472969,-0.20173696,-0.6085073,-0.40151805,-0.20423628,-0.21348843,-0.3347908,-0.57974946,-0.48694268,-0.38332957,0.77461886,-0.029006537,-0.44999704,-0.17750828,-0.7598501,1.3700114,-0.10530406,1.9806763,-0.7549566,0.6117423,-0.7222775,0.39190948,-0.5014655,-0.4307001,-0.70214194,-0.6080258,1.1343614,-0.503708,-1.53393,0.73729146,1.8854929,1.7625941,5.0764,-0.699256,2.6778789,-0.056649685,-1.677429,0.882781,-1.9466239,-0.30057186,-1.6363299,1.8854928,-0.17076115,1.1229473,-1.7039127,0.24305904,0.086580314,1.8854928,-0.42052144,2.6289306,-0.11063722,1.0
PTEN,3.429987,8.198255,1.1496273,10.597755,4.5077467,1.0937256,1.9468793,0.14813828,3.4255452,2.1157296,2.8036778,49.575817,4.054339,7.6518188,7.759817,5.4103546,-0.54914385,-0.58515745,-0.5080386,-0.5359757,-0.6289639,-0.53950447,-0.58535284,-0.42488325,-0.5643053,-0.56849915,-0.5738909,-0.52842915,-0.5012247,-0.49420696,-0.5697835,-0.545512,-0.46457183,-0.10012982,-0.48103026,-0.4830228,-0.5775148,-0.55453706,-0.7719586,-0.4615271,-0.67693406,-0.67828596,-0.80097085,-0.4070283,-0.45769566,-0.582234,-0.6163075,-0.5007309,-0.88155335,-0.3373838,0.6519202,0.73729146,2.57311,1.7625941,1.5080827,-0.39196348,0.8848504,2.9387882,-1.261272,-0.2236724,-0.86552626,-0.51388496,-1.3469365,2.5731099,-0.41102526,0.58781236,-1.2189249,0.27522966,-0.5554851,2.5731099,-0.37103316,3.4651506,-0.43180713,1.0
ELL,-0.33055896,0.49768478,1.1266631,-0.44828185,-0.2346101,-0.4742777,-0.47849283,0.14816537,0.31612578,-0.35979557,-0.45563754,0.15473199,-0.3977495,-0.3678864,0.20979965,-0.5667236,-0.5392986,-0.55778503,-0.5619893,-0.51976365,-0.49622104,-0.5238228,-0.5556771,-0.4564787,-0.6101168,-0.5092842,-0.55474025,-0.5057716,-0.5027857,-0.5432413,-0.52058965,-0.5448819,-0.65661013,-0.79158884,-0.6733537,-0.71896124,-0.56055194,-0.48323303,-0.6114066,-0.73994696,-0.6139689,-0.6451862,-0.72824436,-0.60895395,-0.6862424,-0.7491829,-0.78259975,-0.025105726,1.1343614,1.3246979,0.6519202,0.73729146,1.2927195,1.7625941,1.1340446,0.1219781,1.5368607,0.14304617,-0.34810713,0.94744736,-1.121415,-0.12965144,-0.24232166,1.2927196,0.30388626,0.90494627,-1.3454435,0.46825337,0.33352858,1.2927196,1.2620788,0.86689526,-0.107566334,1.0
CD79A,-0.33055896,-0.5097135,-0.270532,1.1312844,-0.6200142,-0.21669242,0.013215404,-0.12334365,0.31784922,-0.35979557,-0.45563754,-0.22332545,-0.3977495,0.97805077,-0.5948769,-0.5667236,2.2296453,0.4044685,-0.45036742,0.064382546,-0.14659978,2.1197293,0.6728562,0.024590328,0.38302425,0.63469464,1.3529011,-0.1299434,-0.08409121,2.1676168,0.62446845,0.4393075,0.70608956,-0.37987614,2.024432,-0.24076362,1.54055,-0.3509665,1.2120229,-0.29126182,0.7509562,0.52606744,1.1465645,-0.8320576,2.9038677,0.076365985,0.04455774,-0.014666336,-0.88155335,-0.38117313,0.6519202,-0.64976573,0.20201667,1.7625941,-0.16849236,0.5868884,-0.09316515,-0.7888678,0.24030909,0.45814744,-0.13403767,2.2767339,0.16711318,0.20201668,0.38073865,0.3205714,-0.12664804,0.7980022,0.45347485,0.20201668,0.3218022,0.060540184,0.4951089,1.0
KLF4,-0.33055896,0.49661556,1.1469959,0.34098235,-0.22595324,-0.4742777,-0.47849283,0.14815089,0.31170434,-0.35979557,-0.45563754,-0.41806558,-0.3977495,-0.3678864,-0.5948769,0.28751364,-0.45120502,-0.53124243,-0.36323133,-0.47933584,3.5824149,-0.55959535,-0.20809937,-0.22233301,-0.54787475,-0.53535074,0.5565687,-0.5095474,-0.37010545,-0.33204284,-0.4830538,-0.51792324,-0.60457486,2.2731209,2.3750315,-0.15056324,1.6168187,0.8783259,2.2102468,0.6802242,1.7157882,-0.14941269,0.8518896,1.0461746,2.4374144,0.6018651,-0.20108844,-0.5431769,-0.88155335,-0.503708,-1.53393,0.73729146,-0.43817848,-0.5673456,-0.0934367,-0.19401209,-0.5006716,0.043198198,-2.0332549,0.7338137,-1.0086069,-1.1047783,-2.4732788,-0.43817845,0.39277577,0.42398062,0.39207804,0.5245519,0.7215901,-0.43817845,-0.47000965,-0.26797485,-0.42173067,1.0
ACVR2A,0.4211501,0.47223923,1.0909029,1.8998008,4.402443,0.30126503,-0.47849283,0.14790134,-0.4638414,-0.35979557,1.9948281,2.7554448,2.1197007,-0.3678864,1.0777591,1.9924086,-0.44666228,-0.03410262,-0.56624895,0.31233233,-0.46302417,-0.3734912,-0.41443312,-0.10185222,-0.6221514,-0.48550412,-0.26049,-0.49884385,-0.35658833,-0.47979504,-0.5270792,-0.47950414,-0.26588902,0.36808014,-0.2769171,-0.19592765,-0.8188659,0.04994301,-0.5808559,-0.60336566,-0.33835575,-0.32547793,-0.41381463,-0.64435494,-0.047093194,-0.71880656,-0.6310021,-0.4638825,1.1343614,-0.503708,-1.53393,0.6111953,0.17830577,1.7625941,-0.0543139,-0.50175613,0.5588452,0.40930727,-0.9396005,0.6350258,-1.1310645,-0.48351476,-0.6805831,0.17830575,0.47162068,0.24190815,-0.53150743,0.42804012,0.55930984,0.17830575,-0.37103316,0.44878525,0.52227503,1.0
NRAS,-0.33055896,-0.17493671,5.423726,-0.44828185,-0.6200142,-0.4742777,0.010953863,9.380093,0.31648242,-0.35979557,1.1815537,0.9360141,1.8794212,-0.3678864,-0.5948769,1.1416955,0.017525561,0.4398828,-0.33994398,-0.38053417,-0.60539263,-0.18473661,-0.34324008,-0.345155,-0.34769478,-0.4902038,0.23261274,-0.5416371,-0.48210117,0.18395312,-0.5531059,-0.35151058,-0.26876235,-0.63534427,-0.7111491,-0.5638464,-0.0109194545,-0.20236441,-0.7424603,-0.45642155,-0.17685784,-0.022275724,-0.1430816,0.099817954,-0.43349972,-0.58668554,0.030646697,-0.61553115,1.1343614,-0.22800453,0.6519202,0.73729146,6.343148,1.7625941,3.6441886,-0.4963007,2.0258684,1.6740477,-0.80618864,0.20203923,-1.3127767,2.005465,-0.7831979,6.343148,-1.0863649,0.43256256,-2.091903,2.7443247,-1.1693279,6.343148,0.2228257,7.855306,0.57362574,1.0
CSF2,-0.33055896,-0.5097135,-0.270532,-0.44828185,-0.6200142,-0.4742777,-0.47849283,-0.12334365,-0.4638414,-0.35979557,0.36618975,-0.416183,-0.3977495,0.979121,-0.5948769,-0.5667236,5.5406647,1.4684025,4.089358,0.59958774,0.57465076,3.225503,1.8843193,13.492318,2.5271885,0.95971423,3.0215533,0.3816613,3.666757,-0.36206272,2.811652,1.5146402,-0.2722974,0.8028094,1.6002713,-0.819708,2.5588694,3.7290514,-0.40020537,5.901184,0.7728863,2.746753,0.79558015,-0.5395501,1.082631,1.3820351,1.410124,-0.5809453,-0.88155335,-0.46656987,0.6519202,-1.9107268,1.1504539,1.7625941,0.41676617,-0.292548,0.15133874,-0.35619348,-0.28994048,1.2171504,-1.6764766,1.5688595,0.15180753,1.1504539,-0.2787739,1.3983076,-2.0412955,0.91059935,-0.008671155,1.1504539,1.311567,0.65784025,0.58763784,1.0
AXIN2,1.1696925,-0.5097135,-0.270532,-0.44828185,1.3545827,0.8042395,0.0042677657,-0.12334365,-0.4638414,-0.35979557,1.1708702,0.9022685,1.863153,-0.3678864,3.3593893,-0.5667236,-0.41851687,-0.24021672,-0.09499787,-0.11154842,0.13932116,-0.53111017,-0.32133436,-0.28007522,-0.32301348,-0.5163504,-0.38768947,-0.14066301,-0.3555338,-0.52743065,-0.4886805,-0.13720895,0.5382043,0.102205075,1.5153936,-0.1925785,-0.53109634,0.28503507,0.77421653,1.1630857,1.6051527,-0.09941735,-0.4559682,1.138197,1.6224153,0.96447396,2.139162,-0.36055088,1.1343614,-0.42512584,0.6519202,0.5481474,1.2452977,1.7625941,0.0012726322,-0.35803428,0.23284006,0.009915628,-0.5162311,0.46092594,-1.7791667,0.026307233,-0.11528269,1.2452977,-0.39824158,0.68777657,-1.1008409,0.3395709,-0.559013,1.2452977,-0.37103316,1.7927103,0.71408063,1.0
KMT2D,2.6692877,1.8198074,2.4164772,14.444886,5.834786,11.853737,2.8747518,0.14781356,24.935621,13.121284,1.1712358,9.281523,2.349866,7.551754,9.092434,3.6838422,0.44676656,1.0948026,0.39848062,1.2838819,0.27854618,2.188755,0.42245787,0.1877666,-0.16005939,2.2945795,0.28019264,-0.27909374,0.14134625,0.7221199,-0.34559193,1.0147982,-0.5466767,-0.61763996,-0.43567786,-0.37022114,-0.44597384,-0.7201492,-0.6522816,-0.36379683,-0.56441784,-0.43345737,0.42754823,-0.64206165,-0.67371505,-0.6176633,-0.75035447,-0.48750812,-0.88155335,0.14956535,0.6519202,0.73729146,0.3917041,1.7625941,-0.13755493,0.10360531,1.9443673,4.7360506,-0.39750436,0.26004103,-0.48982513,1.121772,-0.57670367,0.39170414,0.3792942,-0.3426895,0.4595546,0.5888932,0.28413892,0.39170414,-0.12359198,0.56824523,0.2571801,1.0
MPL,-0.33055896,-0.5097135,-0.270532,-0.44828185,0.18495274,0.050333146,0.009277958,-0.12334365,-0.4638414,-0.35979557,-0.45563754,-0.22515123,-0.3977495,-0.3678864,0.24245808,-0.5667236,-0.06750275,-0.31499922,-0.5489769,-0.34063315,-0.3326151,0.44414574,-0.3560799,-0.2745908,-0.03827454,-0.53111327,-0.5022268,0.17234711,-0.40271485,0.73397577,0.16685094,-0.27651054,0.15338035,1.7572488,0.85684115,0.99928993,0.75205106,0.89581096,1.2249675,1.6893586,1.9566464,0.48130953,0.3529677,1.4573685,1.0399214,1.268895,1.0827184,-0.01191176,-0.88155335,1.0144993,0.6519202,-1.9107268,0.9133447,1.7625941,-0.15768008,-0.46341428,-0.5006716,0.07648086,0.25164494,0.12154705,-0.78719056,0.050327666,0.27068147,0.9133446,0.06485782,0.13257247,-0.8984112,-0.16711633,0.09363598,0.9133446,1.9054258,0.000810178,0.9392322,1.0
ITK,0.4223432,-0.17552264,1.1526347,-0.44828185,0.18463391,0.037996355,1.472462,-0.12334365,-0.4638414,0.8772962,-0.45563754,-0.22308315,0.44970962,-0.3678864,-0.5948769,0.28783295,3.089542,3.2839367,2.8708696,3.0844064,2.5852442,4.342902,3.2320015,0.5731439,3.473774,2.5188873,4.3701954,2.4333253,2.2206,3.9658608,1.5554745,0.46022615,1.5724175,-0.6541562,0.5291868,-0.7037566,-0.531786,-0.5257239,-0.106840044,0.44242513,0.9506768,-0.22568293,0.12546882,-0.17011403,0.3234234,0.6749747,-0.072275616,-0.01589452,1.1343614,-0.3199057,0.6519202,-0.7758618,0.3917041,1.7625941,-0.17668301,0.9230724,-0.17466643,-0.48932403,0.42200613,0.07038531,0.3420817,0.62545735,0.44591147,0.39170414,0.30418256,0.3792101,-0.09712704,0.43608275,0.48875317,0.39170414,0.66821986,0.09040519,0.18255037,1.0
TCF3,0.4143681,-0.5097135,-0.270532,0.33893117,0.51867193,-0.21446763,-0.47849283,0.14793102,-0.4638414,0.86647093,-0.45563754,-0.07124585,0.12257033,-0.3678864,0.12488233,-0.5667236,-0.52361315,-0.55757785,-0.5557336,-0.530657,-0.6106475,-0.5543602,-0.5927382,-0.46878296,-0.62888664,-0.559773,-0.57014024,-0.5371553,-0.49811012,-0.508353,-0.55996436,-0.48926398,-0.17982087,-0.027806286,0.20747977,0.04963889,0.5113084,0.40369853,0.35636804,-0.42519712,0.17828138,0.5402437,0.7019376,0.013591828,0.19280998,0.31207383,-0.24038953,-0.28301153,1.1343614,0.020024192,0.6519202,0.73729146,-0.27220196,-0.5673456,0.10377525,-0.44455925,1.047853,0.6090031,-1.7757306,0.3522833,-0.725909,-0.09776284,-1.9835371,-0.27220196,9.435643e-07,0.8474509,-0.29955673,0.4602107,0.16066478,-0.27220196,-0.42052144,-0.088784836,-0.4854049,1.0
DNMT3A,3.419925,1.1510853,-0.270532,0.310525,0.09474211,0.30419493,1.3506472,0.69086015,1.8100309,-0.35979557,-0.45563754,0.30784616,0.16498438,-0.3678864,0.9954991,2.8267937,-0.42486125,-0.5916849,-0.10156154,-0.37853408,-0.23352885,-0.40284216,-0.38633096,-0.46072763,-0.23746248,-0.5742059,-0.2220562,-0.2003296,-0.3166345,-0.39680627,-0.5679194,-0.41188174,-0.59515333,-0.0872819,-0.45259792,-0.22528237,-0.3394856,-0.4099336,0.35344657,-0.5722188,-0.36808532,-0.7148423,0.8144722,0.15961714,-0.41014934,-0.07630372,-0.56331784,-0.5179692,1.1343614,-0.35053942,0.6519202,0.73729146,-0.27220196,-0.5673456,-0.18132417,-0.8300165,0.23284006,0.27617672,0.17907403,0.55986166,-0.9379463,-0.25034094,0.35166,-0.27220196,0.7943049,-0.94837064,1.0879301,0.3958695,0.6863118,-0.27220196,0.07436098,-0.38743487,-0.51663506,1.0
CYLD,0.41812694,-0.17441301,1.0294307,-0.44828185,0.13084824,1.3519295,0.0062933764,0.40658003,-0.4638414,0.84901714,-0.45563754,0.107463084,-0.116804786,-0.3678864,1.6383854,0.2793485,-0.51720905,-0.44537356,-0.4105052,-0.24696596,-0.5771957,-0.55958176,-0.54638773,0.0153865535,-0.35674506,-0.6070046,-0.48491707,-0.4383591,-0.45241332,-0.5821317,-0.40042034,-0.42412832,-0.38096005,-0.58304274,0.13969074,0.10049271,-0.40202305,-0.71794903,-0.23332526,0.027067373,0.11160871,-0.48287773,-0.70023656,-0.33367884,-0.131002,-0.28425634,-0.6502086,-0.59321237,-0.88155335,-0.503708,-1.53393,0.73729146,0.059751067,-0.5673456,0.17190084,0.12888242,-0.33766904,1.4410692,-0.636385,1.008991,-1.4519916,0.46701083,-0.54023606,0.059751082,0.44099158,0.5879801,-0.98697424,0.5165093,0.5451985,0.059751082,-0.17308022,0.1800002,0.8456263,1.0
KDM6A,-0.33055896,1.1621112,-0.270532,7.3623214,0.5118628,1.8125801,-0.0017174035,0.14779529,16.324835,3.2636757,0.35912883,1.2047845,0.40847903,0.8622272,2.3427064,6.1954093,-0.5274944,-0.5687501,-0.5451466,-0.51240003,-0.650891,-0.5524475,-0.59951127,-0.4561176,-0.5283505,-0.54162896,-0.5600908,-0.49115396,-0.50003403,-0.5011126,-0.52193534,-0.5247014,-0.6682186,-0.4660846,-0.121707454,-0.46690655,-0.5453275,-0.58951724,-0.79342103,0.0831394,-0.80042064,-0.45106137,-0.8018095,-0.4842338,-0.3880465,-0.7586342,-0.7226325,-0.40268457,1.1343614,-0.37761104,0.6519202,0.73729146,0.17830577,1.7625941,-0.15374498,0.55141234,-0.2561677,-0.35619348,-0.23325221,0.6243996,-0.55796695,1.6416276,-0.38913077,0.17830575,0.41514152,-0.28719074,0.39629534,0.66127706,0.2065266,0.17830575,-0.12359198,0.29946023,0.22549804,1.0
ERBB2,1.1649173,4.7843385,2.502801,1.1259562,2.4995618,0.301828,1.9267144,-0.12334365,3.238481,-0.35979557,0.35289744,1.0681412,0.99762934,-0.3678864,3.3885245,2.819963,0.061988838,0.7502556,0.24174479,0.6802983,-0.16124156,-0.072448514,0.71639466,0.23824894,1.3077203,-0.18111657,-0.057977382,1.0478623,-0.12813443,0.5982309,0.72686756,0.9058586,0.6702842,-0.2737961,-0.6465334,-0.6753402,-0.52070856,0.56365144,-0.1436612,-0.1042229,-0.1953364,-0.101070635,-0.7867713,0.24994256,-0.04892486,-0.466315,-0.165375,-0.3235989,1.1343614,-0.10546964,0.6519202,0.73729146,2.881352,1.7625941,1.1157368,-0.23543766,2.2703722,1.5076345,-0.25132784,0.6957444,-1.828361,1.4577447,-0.10554041,2.881352,-0.33190864,0.80734444,-2.3744612,1.2081776,-0.28736988,2.881352,2.2023551,2.3004155,0.61014146,1.0
EGR1,0.42322513,-0.5097135,-0.270532,0.3413692,-0.2220257,0.050377596,0.013215582,-0.12334365,1.097995,-0.35979557,-0.45563754,-0.22634591,-0.113223046,-0.3678864,1.0655855,-0.5667236,-0.51905704,-0.57945675,-0.53994715,-0.48624587,-0.6325818,-0.5275992,-0.5839811,-0.3927239,-0.5612892,-0.62014574,-0.56442267,-0.48050365,-0.52271444,-0.5268181,-0.56214345,-0.4879155,0.2551228,3.0364115,0.19909993,-0.23065707,0.8743865,1.4131453,1.4435185,2.414207,2.8717582,-0.068395466,2.8074858,1.8090292,-0.61452204,1.0763992,1.2921922,1.282314,1.1343614,-0.43043548,0.6519202,0.73729146,0.5813916,1.7625941,0.054851823,-0.53964216,-0.33766904,-0.5558893,-1.1432416,0.0733864,-1.0601631,-0.6699307,-1.1375046,0.58139163,0.23228085,0.2688251,-0.392337,0.22697373,0.34411207,0.58139163,-0.47000965,1.0162202,1.1007732,1.0
GATA3,-0.33055896,25.650257,-0.270532,-0.44828185,1.7617097,0.83352685,-0.47849283,-0.12334365,2.6443834,-0.35979557,-0.45563754,-0.22588931,0.16315702,0.96620053,1.0554274,0.28719956,0.73610765,-0.33470187,0.8337803,1.0121677,0.07647242,0.91290265,3.175977,-0.3082309,-0.28946963,0.48325828,1.2147506,-0.19631733,2.376662,1.0352337,-0.420616,-0.45761698,3.1506128,0.8590811,-0.7506676,3.2582116,0.299231,0.36228356,0.40778124,-0.50167555,1.137025,0.77341527,0.69165057,-0.53919226,-0.000427202,-0.01029703,1.0381867,4.6939516,1.1343614,-0.41022235,0.6519202,-0.33452544,0.22572765,1.7625941,-0.076080695,0.14567205,0.39584264,-0.58917195,-1.0395606,0.4881963,-1.1134255,0.6928691,-0.78883207,0.2257276,0.31043258,0.07130061,-0.109778896,0.53259456,0.2911946,0.2257276,-0.42052144,0.53838027,0.53372616,1.0
COL3A1,1.1745149,0.82467717,1.1490015,1.1109824,0.57509166,1.3470465,1.4457502,0.4195485,1.0849926,-0.35979557,0.36330506,1.1022527,0.1704132,0.94268453,0.23446086,-0.5667236,1.8912538,3.1250541,-0.028563472,6.1564097,0.6906731,-0.40663284,1.2115707,1.7357318,-0.03199917,-0.59324765,2.939601,2.5613728,-0.051738955,0.69931966,2.1794236,5.097002,0.797541,0.75838906,0.20475891,-0.6325758,1.718068,3.5834193,1.9902263,0.18751469,-0.010187262,0.703815,-0.7000719,1.0591195,0.19354129,1.0125256,1.1984315,0.4650584,-0.88155335,-0.31673667,0.6519202,0.6111953,-0.058803562,-0.5673456,0.053189304,-0.5877291,1.1293542,-0.48932403,-0.85072726,1.2111012,-1.4392544,-0.32009095,-1.0933338,-0.058803573,0.45247158,0.14144617,0.11795451,0.37978417,0.6016438,-0.058803573,-0.074103735,-0.029054826,0.31769592,1.0
CTNNA2,1.168303,1.4904586,-0.270532,0.33937123,2.4905205,2.0239856,1.8597816,-0.12334365,2.5877705,0.86724645,2.7392507,0.49068743,1.5382456,-0.3678864,1.899779,1.1266748,4.788973,4.7541146,4.084101,1.2270517,2.3521314,4.7244062,5.573684,8.432131,5.815232,5.665736,3.005719,0.96004844,3.3027651,5.640834,3.2689202,0.4049653,2.3391154,0.92770773,1.5241692,-0.5891736,3.2343976,-0.772292,0.74857086,1.4469881,-0.8267953,2.3360128,-0.026512198,0.17682627,1.5610259,1.150726,-0.8222144,1.2344421,1.1343614,-0.503708,-1.53393,-1.4693903,0.107172936,1.7625941,-0.12866093,-0.31683835,0.06983742,-0.056649685,-0.80288196,0.8529003,-0.818269,-0.3593253,-0.6003887,0.10717295,0.47606644,-0.109237924,-0.12664804,0.29935762,0.47816968,0.10717295,-0.12359198,0.20986521,0.86776274,1.0
SGK1,-0.33055896,-0.17440021,-0.270532,0.3382785,-0.21954705,0.04738887,0.44405597,0.1480819,-0.4638414,-0.35979557,-0.45563754,0.51384944,-0.3977495,0.9741543,0.23820274,1.1297446,0.94928485,1.7719489,1.7761506,1.2034279,1.7641325,-0.27425045,1.8335453,0.19866107,-0.21945775,0.5910047,0.724901,-0.2757213,1.9100107,-0.42143723,1.1508309,1.0983086,-0.66838497,0.9878763,1.355462,1.9130038,0.99890304,-0.49472696,0.9072954,0.5798744,1.3186395,0.53301275,0.3678161,0.26374117,1.6635544,-0.7364824,-0.32276395,-0.32774064,1.1343614,-0.503708,-1.53393,0.73729146,0.22572765,1.7625941,0.17612542,-0.47467312,-0.5006716,1.0749602,-1.3429778,0.5686079,-0.8256337,-0.38904834,-1.6806084,0.2257276,-0.036766984,1.8827535,-1.471962,0.3958695,0.22063793,0.2257276,-0.42052144,0.53838027,0.14281535,1.0
XRCC3,-0.33055896,-0.5097135,-0.270532,-0.44828185,-0.6200142,-0.4742777,-0.47849283,0.1481081,-0.4638414,-0.35979557,-0.45563754,-0.42180136,0.70036477,-0.3678864,-0.5948769,-0.5667236,0.31357518,-0.09201565,-0.49475935,-0.052916706,-0.5194638,-0.4273858,-0.46060097,-0.04769934,-0.6028291,-0.49990892,-0.46185327,-0.2546145,-0.52154815,-0.54986626,-0.5271739,-0.468951,0.12047523,-0.37062505,-0.10431993,-0.08879242,0.5211429,0.6577199,0.27652398,-0.592614,0.51666254,-0.1845252,1.5630987,0.42422658,-0.0653702,0.63307256,0.52171695,0.31096485,-0.88155335,0.96897984,0.6519202,0.73729146,-0.2959129,-0.5673456,-0.18228884,1.1358151,0.31434134,0.7088511,0.913011,-0.50886875,0.85959435,0.41382256,0.77858776,-0.2959129,0.8021572,-0.87444496,1.0584091,0.4441254,0.6792561,-0.2959129,0.024872743,-0.38743487,0.7654342,1.0
ACKR3,-0.33055896,-0.5097135,-0.270532,0.33702117,-0.6200142,-0.4742777,0.5035221,-0.12334365,-0.4638414,-0.35979557,1.1867965,-0.22388196,0.7371475,-0.3678864,-0.5948769,-0.5667236,-0.27835733,0.13397762,-0.56693363,-0.34679112,0.9816453,0.15016119,-0.5529698,-0.39385906,-0.46712908,0.33575884,0.08958356,-0.17549492,0.18858425,-0.1411556,0.3236127,-0.19373141,1.3546414,1.2166243,0.29614654,0.8950617,0.36623803,0.65515274,0.18764935,0.9152402,1.0609002,0.41790435,-0.6289853,-0.2179205,0.009912724,0.5633902,-0.6524753,-0.11353927,1.1343614,-0.503708,-1.53393,0.73729146,-0.48560035,-0.5673456,-0.18233676,1.289998,-0.33766904,-0.68901986,-0.23507115,-0.9070329,0.56652385,-0.854785,-0.40373152,-0.48560032,-0.06478065,0.16038984,0.3499052,0.17067516,-0.4919842,-0.48560032,-0.47000965,-0.32770485,-0.3748502,1.0
KMT2C,2.6640985,16.456577,4.919922,11.336906,5.6883755,3.595662,3.7827237,1.4436569,16.26053,4.4919395,1.1656586,3.4997394,4.0172706,4.8900523,11.8287525,12.942937,2.0675812,1.2081109,0.23871809,2.0806859,0.69895643,3.1494663,2.7184594,-0.44275084,1.6474192,2.7240398,2.2155724,2.701566,-0.077987306,2.8013744,2.3562734,0.09008445,-0.646278,-0.3986207,-0.78812,-0.76582736,-0.82658917,-0.31864354,-0.69868785,-0.4608458,-0.2313165,-0.03445813,-0.58833116,-0.3362892,-0.71104836,-0.47254536,-0.4386188,-0.49010357,-0.88155335,-0.17902726,0.6519202,0.73729146,0.2968604,1.7625941,-0.14724144,0.3057056,1.5368607,-0.12321496,-0.30255085,0.39026058,-0.52085054,1.5261042,-0.5150814,0.2968604,0.4091171,-0.34016266,0.4384682,0.62106377,0.2806111,0.2968604,-0.12359198,0.44878525,0.20454507,1.0
RAC1,-0.33055896,-0.1741165,-0.270532,0.34130934,-0.6200142,2.408929,-0.47849283,-0.12334365,0.31397772,0.8812618,-0.45563754,-0.2258294,0.17156254,-0.3678864,1.0835537,-0.5667236,-0.2326352,-0.284429,-0.49501935,-0.4980622,-0.41708994,-0.30025,-0.24334934,-0.28989458,-0.5705971,-0.37969604,-0.39992508,-0.19275972,-0.37418762,-0.14461464,-0.3728762,-0.2530391,-0.41855884,-0.67717946,-0.53039134,-0.7337731,-0.4574679,-0.58363366,-0.6316676,-0.43755215,-0.42668834,0.5206801,-0.34907597,-0.7937811,-0.8038133,-0.6024496,-0.5215556,0.025936663,1.1343614,-0.18662211,0.6519202,0.73729146,8.714241,1.7625941,12.908636,-0.6570119,3.3298893,1.540917,-1.3064318,0.4184196,-1.9439796,-0.1842771,-1.2814182,8.714241,-1.7987559,-0.078809366,-2.3997648,-0.37622532,-1.8890058,8.714241,0.3218022,10.782077,0.032918043,1.0
LMO1,-0.33055896,-0.5097135,-0.270532,-0.44828185,-0.21727338,-0.2119196,-0.47849283,-0.12334365,-0.4638414,-0.35979557,-0.45563754,-0.610674,-0.11295579,-0.3678864,-0.5948769,-0.5667236,2.3367498,1.0755448,3.4019635,0.036617395,0.726419,0.074651286,1.6279361,-0.31852973,0.20215662,1.6423525,0.1730703,-0.27220333,3.6699457,1.0022652,0.8429203,1.9604985,2.0025332,0.68010306,-0.8073839,2.5917134,2.7767775,0.7357977,-0.6480995,0.26285356,3.2624426,-0.52285296,-0.84492457,1.0290391,-0.8262427,0.8895679,-0.61978924,3.6537447,1.1343614,-0.35413095,0.6519202,-1.5954865,-0.48560035,-0.5673456,-0.18233685,2.3500051,-0.2561677,-0.056649685,0.3961254,-1.1014876,0.9692809,-0.4198722,0.29219747,-0.48560032,0.36242762,-0.77656543,0.76319915,-0.06256182,0.3123616,-0.48560032,-0.32154492,-0.41729987,0.7045721,1.0
